doi;hal_struct_id;hal_coll_code;hal_id;nnt_etab;nnt_id
10.1016/j.chemgeo.2016.10.031;413289;UNIV-LORRAINE;hal-03651518;LORR;2019LORR0153
10.1371/journal.pone.0168349;;;hal-03450104;;2013LORR0358
10.1016/j.jpowsour.2016.10.037;;;hal-03763270
10.1016/j.jpowsour.2016.10.035
10.1021/acs.jpcc.6b09974
10.1021/acs.jpcb.6b09664
10.1371/journal.pone.0169282
10.1039/c6tb02802k
10.1103/physreva.94.061803
